Name,Address,Rating,Total Reviews,Latitude,Longitude,Place ID,Image File
Zam Zam Arab Shawarma (Model Branch),"Zam Zam Arab Shawarma, Karachi",3.7,79,24.9027881,67.1856926,ChIJYaxbzd45sz4Ru0ShBabpw-k,restaurant_images/ChIJYaxbzd45sz4Ru0ShBabpw-k.jpg
Domino's Pizza | Malir Cantt,"Showroom # 11&12, Indus project, MM alam road, Malir Cantonment, Karachi",4,1383,24.922492,67.1847234,ChIJ-91vnCs4sz4RUk0Eh9Ze0jU,restaurant_images/ChIJ-91vnCs4sz4RUk0Eh9Ze0jU.jpg
Subway - Malir Cantt,"M.M, Mir Alam Road, Malir Cantonment, Karachi",4,811,24.9225232,67.1846825,ChIJA2yYnis4sz4RWC9HZB_7wzY,restaurant_images/ChIJA2yYnis4sz4RWC9HZB_7wzY.jpg
McDonald's,"W5CM+XQ9, Malir Link to Super Highway, Malir Cantonment, Karachi",4.3,8218,24.9226641,67.1843405,ChIJgzsvhSs4sz4R750FMn2jt3Y,restaurant_images/ChIJgzsvhSs4sz4R750FMn2jt3Y.jpg
Riwayat Foods,"Shop # 1,2 & 3. Four Dots welfare complex , Malir Cantt, Malir Cantonment, Karachi",3.6,306,24.9316443,67.2014566,ChIJPSLqNIU3sz4RvJOMxoglUok,restaurant_images/ChIJPSLqNIU3sz4RvJOMxoglUok.jpg
Pizza Max,"QRT B, 659, MALIR COLONY, Karachi",,,24.8910781,67.1878445,ChIJVwVvr2A3sz4RWfjkhC96I8E,restaurant_images/ChIJVwVvr2A3sz4RWfjkhC96I8E.jpg
Hot N Spicy - Malir,"Malir Link to Super Highway, Fatima Down Town, Karachi",4,4198,24.9275067,67.1791498,ChIJRRxzty84sz4RrrRPwBADCTQ,restaurant_images/ChIJRRxzty84sz4RrrRPwBADCTQ.jpg
Charsi Tikka,"W662+QGR, Malir Cantonment, Karachi",4.8,4,24.9119792,67.2012781,ChIJc1yMWQA3sz4RQNqOtoXe-1A,restaurant_images/ChIJc1yMWQA3sz4RQNqOtoXe-1A.jpg
Quetta Niazi Hotel,"W56W+424, Road, Block 24 Model Colony, Karachi",3.8,291,24.9102616,67.195073,ChIJW5vQrnw3sz4R16DH1fGzF-c,restaurant_images/ChIJW5vQrnw3sz4R16DH1fGzF-c.jpg
RH Pizza,"near Malir Cantt Check Post No 2, 36/1-1 Sheet 19, near Malir Cantt Check Post No 2, Model Colony Block 19 Malir Cantonment, Karachi",4.1,331,24.9120301,67.1943636,ChIJs5TqbOY3sz4RIBFlxBFan6s,restaurant_images/ChIJs5TqbOY3sz4RIBFlxBFan6s.jpg
Rizwan Pakwan House & Restaurant,"Block 19 Model Colony Road, Block 19 Model Colony, Karachi",3.6,65,24.9103547,67.1942241,ChIJa-Ds3kM3sz4RHR1gCUMrLbE,restaurant_images/ChIJa-Ds3kM3sz4RHR1gCUMrLbE.jpg
H&H Foods,"W632+F7R, Indus Mehran, Karachi",4.5,2,24.9037287,67.2006367,ChIJJc51-Cs3sz4RRx8vmtJMZRA,restaurant_images/ChIJJc51-Cs3sz4RRx8vmtJMZRA.jpg
Green pakwan house,"W53X+CVF, Saudabad Saudabad S1 Saudabad, Karachi",4.6,39,24.903568,67.1996781,ChIJ4Yqgd243sz4RPnkwVVNciMQ,restaurant_images/ChIJ4Yqgd243sz4RPnkwVVNciMQ.jpg
Pearl Food Center,"Malir, A-18 Indus Mehran Street Karachi Saudabad",4.2,1064,24.9033038,67.1999481,ChIJj0MI-2Y3sz4R2zKTh9L3Lcg,restaurant_images/ChIJj0MI-2Y3sz4R2zKTh9L3Lcg.jpg
Pakistan Hazara Hotel,"W56V+637, Block 19 Model Colony, Karachi",3.9,82,24.9105471,67.1926601,ChIJ_z4w2Xw3sz4RqeOq_pKlhU0,restaurant_images/ChIJ_z4w2Xw3sz4RqeOq_pKlhU0.jpg
Malir Karachi,"Plot 26, Model Colony Block 18 Model Colony, Karachi",,,24.9116244,67.1926014,ChIJaQ1CUAA3sz4RHZKMSTz6ii8,restaurant_images/ChIJaQ1CUAA3sz4RHZKMSTz6ii8.jpg
Foodology,"Malir, C102, Shop # 04, Pak Kausar Town, Khokhrapar, Karachi",4.3,16,24.9045271,67.2064111,ChIJfRafly43sz4ROG-HJAWT9jk,restaurant_images/ChIJfRafly43sz4ROG-HJAWT9jk.jpg
Cheese Bites,"W53X+5VG, Begum Khursheed Road, S-2 Saudabad S2 Saudabad, Karachi",4,1,24.902985,67.199698,ChIJsa5RcAA3sz4RhlwcMgcbHuU,restaurant_images/ChIJsa5RcAA3sz4RhlwcMgcbHuU.jpg
Pizza Fans,"Shop #1 A5, Indus Mehran Street, Society Malir Cantonment, Karachi",5,5,24.9027886,67.2017749,ChIJEwUoCwA3sz4RSdycOtzHnTw,restaurant_images/ChIJEwUoCwA3sz4RSdycOtzHnTw.jpg
Ghar Ki Handi,"House No.65/3 Sheet No.19, Model Colony Malir karachi 27, Karachi",,,24.9085714,67.1926194,ChIJK8Lehkw3sz4RjeAlaE9YiR0,restaurant_images/ChIJK8Lehkw3sz4RjeAlaE9YiR0.jpg
Food on,"W54V+FGM, Adnan Street, Model Colony Nishterabad, Karachi",4.8,9,24.9062003,67.1938085,ChIJKaZfpBQ3sz4RqSaMAe_NPGc,restaurant_images/ChIJKaZfpBQ3sz4RqSaMAe_NPGc.jpg
Babu Biryani and Pakwaan Centre,"W54V+FGR, Adnan Street, Model Colony Nishterabad, Karachi",5,2,24.9062456,67.1937588,ChIJ_cRAXgA3sz4R7lQ0qX0vTAE,restaurant_images/ChIJ_cRAXgA3sz4R7lQ0qX0vTAE.jpg
Food Pyramid,"Plot No.28/5, Flat No.F-1, Food Pyramid, near Super United Bakery & Oppsite Dr.Naeem Cilinic, Street 20, Karachi",3,2,24.9077503,67.1927035,ChIJjUQsHR43sz4RIVBCM96LSFk,restaurant_images/ChIJjUQsHR43sz4RIVBCM96LSFk.jpg
Every Night Pizza,"Sultan shopping mall, near qasri nihar, Karachi",5,2,24.9042668,67.2067702,ChIJ4YnqrGk3sz4R-FEb0-jofDs,restaurant_images/ChIJ4YnqrGk3sz4R-FEb0-jofDs.jpg
Hafiz Pakwan House Near Al Habib Masjid,"W633+6RC, Kausar Town Kausar Town, Karachi",4,31,24.9030629,67.2045181,ChIJsQcSGOQ3sz4R9_QjXLuKeTs,restaurant_images/ChIJsQcSGOQ3sz4R9_QjXLuKeTs.jpg
Nazar Ahmed Qadri Nihari (Old),"1, Khokhrapar Malir Cantonment, Karachi",4.7,27,24.9044228,67.2070214,ChIJB9gsZgA3sz4RbsyeF57WcME,restaurant_images/ChIJB9gsZgA3sz4RbsyeF57WcME.jpg
Queeta mashallah hotal,"W633+6WR, Liaqat Road, Kausar Town Kausar Town, Karachi",4,2,24.903117,67.2047512,ChIJzVWbM7g3sz4RoSVVV43MoJI,restaurant_images/ChIJzVWbM7g3sz4RoSVVV43MoJI.jpg
New Qalandari Biryani & Pakwan Centre ??? ??????? ??????? ? ????? ?????,"Plot 40, Model Colony Block 17 Model Colony, Karachi",4.1,69,24.9105941,67.1920023,ChIJ7cFglfk3sz4RZAc9h1U9Jyg,restaurant_images/ChIJ7cFglfk3sz4RZAc9h1U9Jyg.jpg
Nabbu Bhai Bun Kabab House,"mear student Bakery &Health Care Trust Hospital, police chowki, shop#28 malir, Saudabad S1 Saudabad, Karachi",4.3,408,24.9028938,67.1979987,ChIJzxup1M83sz4RkHasX-njf5Y,restaurant_images/ChIJzxup1M83sz4RkHasX-njf5Y.jpg
Yum Spot,"W633+4MP, Kausar Town Malir Cantonment, Karachi",5,3,24.9028379,67.2042097,ChIJ1RRMYwA3sz4RZ5BceDjRp28,restaurant_images/ChIJ1RRMYwA3sz4RZ5BceDjRp28.jpg
Omelette house,"W622+WR8, Unnamed Road, Kausar Town Indus Mehran, Karachi",4.3,8,24.9022908,67.2020664,ChIJ47mYNVI3sz4RoS_IbC01cnE,restaurant_images/ChIJ47mYNVI3sz4RoS_IbC01cnE.jpg
Al-Madina Biryani & AMB Catering Services,"W634+52G, Khokhrapar Khokhrapar 1 Malir Cantonment, Karachi",5,2,24.9029341,67.2050711,ChIJi0Ncmc83sz4RMjguellxhF8,restaurant_images/ChIJi0Ncmc83sz4RMjguellxhF8.jpg
Debaa's pizza & fast food,Debaa's pizza & Fast food,3.9,8,24.904407,67.2076453,ChIJxXY6SgA3sz4RKrfH5bCudGY,restaurant_images/ChIJxXY6SgA3sz4RKrfH5bCudGY.jpg
Royal Nawab,"W623+W8H, Kausar Town Indus Mehran, Karachi",4.6,13,24.9023102,67.2033594,ChIJPRCedrI3sz4RodF8Cj1ZRkg,restaurant_images/ChIJPRCedrI3sz4RodF8Cj1ZRkg.jpg
Quetta Cafe Zam Zam Restaurants,"23, A Society Indus Mehran, Karachi",,,24.9022935,67.2033484,ChIJE30-PQA3sz4ReYcqmqflgy4,restaurant_images/ChIJE30-PQA3sz4ReYcqmqflgy4.jpg
B.M GHAZALI BIRYANI CENTRE MAIN BRANCH,"Apposite Al Mustafa Hospital, Karachi",4,1,24.9047649,67.2081993,ChIJpfRYcms3sz4RDF9V4go-qAs,restaurant_images/ChIJpfRYcms3sz4RDF9V4go-qAs.jpg
PIZZA PRO,"opposite Pakistan Health Care Hospital, S1, opposite Pakistan Health Care Hospital, Saudabad Malir, Karachi",5,4,24.9026063,67.1975379,ChIJMx5gOwA3sz4R7yvrl3j5hAs,restaurant_images/ChIJMx5gOwA3sz4R7yvrl3j5hAs.jpg
Sachal sarmasat Sahita Restaurant,"W67X+C2C, Road, Memon Goth Murad Memon Goth Gadap Town, Karachi",4,1,24.9135595,67.247523,ChIJn3FIPAA3sz4RiW1nTuLR4uY,restaurant_images/ChIJn3FIPAA3sz4RiW1nTuLR4uY.jpg
SULTAN SHINWARI RESTAURANT,"W67W+77R, 1, Karachi",4.4,9,24.9131875,67.2456875,ChIJwVtGAAA3sz4RXtgYwTgaYCA,restaurant_images/ChIJwVtGAAA3sz4RXtgYwTgaYCA.jpg
ANWAR BALOCH HOTEL,"W782+JG5, Malir City Road, Ghazi Dawood Brohi Goth, Karachi",3,5,24.9165047,67.251375,ChIJybbmJgA5sz4R0toJvgYA5pQ,restaurant_images/ChIJybbmJgA5sz4R0toJvgYA5pQ.jpg
Mr. Pizza,"W782+PP7, Murad Memon Goth Gadap Town, Karachi",3.8,8,24.9167911,67.2517856,ChIJdTBIzo83sz4RkDnJRtZXmzY,restaurant_images/ChIJdTBIzo83sz4RkDnJRtZXmzY.jpg
New Memon Restaurant,"W793+56Q, Road, Murad Memon Goth Gadap Town, Karachi",3.9,210,24.9179563,67.2531161,ChIJl7rLOO42sz4R8SXgNcZIC7o,restaurant_images/ChIJl7rLOO42sz4R8SXgNcZIC7o.jpg
Fatima Restaurant,"W65V+Q5X, Road, Murad Memon Goth Gadap Town, Karachi",4,451,24.9094912,67.2429984,ChIJOSrW6_U3sz4R7elgtTBfXy4,restaurant_images/ChIJOSrW6_U3sz4R7elgtTBfXy4.jpg
Cafe Sindh Darbar,"W65R+JRM, Gadap Town, Kachi Colony",3.6,5,24.9090975,67.2420469,ChIJB0NYZys3sz4Rh1pFx0371s8,restaurant_images/ChIJB0NYZys3sz4Rh1pFx0371s8.jpg
Malik Safdar Sher Maal House,"W794+G2F, Bakra Peri Road, Murad Memon Goth Gadap Town, Karachi",,,24.9188529,67.2550525,ChIJ_4ssTOI3sz4Rh_KOZO_4NBk,restaurant_images/ChIJ_4ssTOI3sz4Rh_KOZO_4NBk.jpg
Huq Mojod Sada Mojod,"W794+QVQ, Murad Memon Goth Gadap Town, Karachi",,,24.9194621,67.2572386,ChIJ6fHkUnk3sz4R5D505J7xgk4,restaurant_images/ChIJ6fHkUnk3sz4R5D505J7xgk4.jpg
VIP Shawarma Point,memon goth sindh Balochistan hotel malir saudabad,3.9,35,24.9196299,67.2571635,ChIJmzW8iO02sz4RTE9h6rpmbR0,restaurant_images/ChIJmzW8iO02sz4RTE9h6rpmbR0.jpg
?????? ????? ???? ??? ???,"W6CX+HM2, Jamot Muhallah, Memon Goth Murad Memon Goth Gadap Town, Karachi",5,2,24.9213791,67.2491331,ChIJM7hbdnk3sz4RkguOSFhImWo,restaurant_images/ChIJM7hbdnk3sz4RkguOSFhImWo.jpg
Al-Waseela Biryani,"W795+R6F, National Highway - Super Highway Link Road, Murad Memon Goth Gadap Town, Karachi",5,1,24.9195613,67.2580457,ChIJlWa4XAA3sz4R8tbyr7_aOpo,restaurant_images/ChIJlWa4XAA3sz4R8tbyr7_aOpo.jpg
MR.BADAL.KALEJEE ADDAH,"Gafoor Basti, Murad Memon Goth Malir, Karachi",,,24.919772,67.2578395,ChIJKeXK1xo3sz4RdiHJtNtPyKc,restaurant_images/ChIJKeXK1xo3sz4RdiHJtNtPyKc.jpg
New Usmania sweets &bakers,"Bakra Peri Road, Karachi",4.3,41,24.9197909,67.2583284,ChIJrylTJFI3sz4RP2MIC1kfsJo,restaurant_images/ChIJrylTJFI3sz4RP2MIC1kfsJo.jpg
Memon Pizza,"W7C5+G4J, Road, Memon Goth Murad Memon Goth Gadap Town, Karachi",5,2,24.9198367,67.2584996,ChIJ64XsXzc3sz4R9Qa3zpdzHwY,restaurant_images/ChIJ64XsXzc3sz4R9Qa3zpdzHwY.jpg
VIRSA (THE ROOFTOP CAFE),"TOWN, Murad Memon Goth Gadap Town, Karachi",4,1,24.9201875,67.2589375,ChIJc5hYEOc3sz4RpGPm2Dvu7zs,restaurant_images/ChIJc5hYEOc3sz4RpGPm2Dvu7zs.jpg
Xulfido Foods,"W68Q+6C9, Falaknaz Dreams Gadap Town, Karachi",5,2,24.9155296,67.2386067,ChIJPfXIgx83sz4RQYkMA6PwVhQ,restaurant_images/ChIJPfXIgx83sz4RQYkMA6PwVhQ.jpg
Achak Shinwari Restaurant,"W7H2+9WQ, Murad Memon Goth Gadap Town, Karachi",4.2,15,24.9284513,67.2523453,ChIJt2LgPgA3sz4RxFbHFpujb5Y,restaurant_images/ChIJt2LgPgA3sz4RxFbHFpujb5Y.jpg
Moosa's Biryani house,"W66J+MF9, Gadap Town, Karachi",4.5,11,24.9116684,67.2312323,ChIJJbjbOB03sz4R0g25XrERMqA,restaurant_images/ChIJJbjbOB03sz4R0g25XrERMqA.jpg
Mama Ao Jee Khao Jee Hotel,Karachi,4.2,51,24.9101875,67.2245625,ChIJo0bPTMc3sz4RPQG0X0cB_Ac,restaurant_images/ChIJo0bPTMc3sz4RPQG0X0cB_Ac.jpg
Bismillah Hazara Hotel,"W7H9+FHG, Malir River Road, Gadap Town, Karachi",4.2,5,24.9286985,67.2689402,ChIJDcX_9X43sz4RkFcfIfPTQHU,restaurant_images/ChIJDcX_9X43sz4RkFcfIfPTQHU.jpg
BABA FARID PUBLIC HOTEL,"W66F+3Q2, Khokhrapar 5 Khokhrapar, Karachi",5,1,24.9101313,67.2243819,ChIJVxFyRAA3sz4RZCZmozLOsK8,restaurant_images/ChIJVxFyRAA3sz4RZCZmozLOsK8.jpg
Saith Baagh Mod ???? ??? ???,"V7M4+RQX, Seth Bagh Bin Qasim Town, Karachi",,,24.884625,67.2569878,ChIJO4xsv7kxsz4RFcbo4DiUuzc,restaurant_images/ChIJO4xsv7kxsz4RFcbo4DiUuzc.jpg
Kulanchi pakwan and biryani center,"V7M4+RRG, Seth Bagh Bin Qasim Town, Karachi",3.6,5,24.8845653,67.257086,ChIJccDW9_gxsz4Rb3y4dGFthB8,restaurant_images/ChIJccDW9_gxsz4Rb3y4dGFthB8.jpg
Sada Bahar wadera Zafar restaurant,"XQJX+P65, Hub",5,4,24.9817724,66.7981171,ChIJuf4-2OJzsz4R9WlshY4DcgE,restaurant_images/ChIJuf4-2OJzsz4R9WlshY4DcgE.jpg
Khan shinwari restaurant,"XRP5+35R, Ittehad Town, Karachi",,,24.9852332,66.8078761,ChIJydc2bgBzsz4RuW3okX8vXh4,restaurant_images/ChIJydc2bgBzsz4RuW3okX8vXh4.jpg
Super Ajaib Restaurant,"XW97+9JG, Keamari, Karachi",5,3,24.9681866,66.9146666,ChIJTcyGhzFrsz4RLy4h3eoG068,restaurant_images/ChIJTcyGhzFrsz4RLy4h3eoG068.jpg
New Quetta Molana Hotel,Pakistan,5,4,24.9630204,66.9203156,ChIJDwiWjnZrsz4RnQhdLQlT-gk,restaurant_images/ChIJDwiWjnZrsz4RnQhdLQlT-gk.jpg
Khilgi Market,"M-10, Naval Colony, Keamari, Karachi",4.2,16,24.975836,66.9124963,ChIJ3c09go9rsz4R1BoiZB7_WKk,restaurant_images/ChIJ3c09go9rsz4R1BoiZB7_WKk.jpg
Nafi Juice,"XWG7+R9G, Northern Bypass, Keamari, Karachi",5,16,24.9770644,66.9134449,ChIJiyAvvaFrsz4RhrOKt1S8-JY,restaurant_images/ChIJiyAvvaFrsz4RhrOKt1S8-JY.jpg
Quetta Dua Restaurant,"XWG8+WGF, Karachi Northern Bypass, lucky, Karachi",4,4,24.9773059,66.916298,ChIJpQscTgBrsz4Ro2fHfLEnQfs,restaurant_images/ChIJpQscTgBrsz4Ro2fHfLEnQfs.jpg
Koyla Karahi,"House 244, Mushraff colony 9d, sector 9d, Karachi",,,24.960351,66.9256875,ChIJz1N4OyFrsz4RGte6zP1uhCo,restaurant_images/ChIJz1N4OyFrsz4RGte6zP1uhCo.jpg
Al Naseeb Chicken Biryani and Pakhwan Center,"XW5G+XCW, Musharraf Colony Pervez Musharraf Colony Keamari, Karachi",5,2,24.9599751,66.9260748,ChIJGUSa7wtrsz4Rvcb81ZLrIqM,restaurant_images/ChIJGUSa7wtrsz4Rvcb81ZLrIqM.jpg
Ahmed nihari & shermall house,"Block b perwaz, B, Musharraf Colony, Karachi",,,24.9599789,66.9264423,ChIJa4GUeLFrsz4RoWY9wa5ZDbM,restaurant_images/ChIJa4GUeLFrsz4RoWY9wa5ZDbM.jpg
Quatta zalzzala hotel and barbeque ????? ????? ???? ???? ??? ?? ???,"XW4G+PG7, Baldia, Karachi",4,1,24.9567852,66.9263077,ChIJ2yJMKCprsz4RAhCcoyTkZbc,restaurant_images/ChIJ2yJMKCprsz4RAhCcoyTkZbc.jpg
Al-Madina Restaurant,"XW6G+4QX, Musharraf Colony Pervez Musharraf Colony Keamari, Karachi",4.2,36,24.9603518,66.9269857,ChIJ4xScztdrsz4Rt0uk4-1Aem8,restaurant_images/ChIJ4xScztdrsz4Rt0uk4-1Aem8.jpg
Quetta Balochistan Hotel,"XW3H+J42, Hub Chowki Road, Yusuf Goth Yousuf Goth Keamari, Karachi",4,196,24.9540094,66.9277588,ChIJYzj-0xJrsz4Ri34L48YSNic,restaurant_images/ChIJYzj-0xJrsz4Ri34L48YSNic.jpg
Alwajad Restaurant,"XWHC+4H8, ?????? ???? ???, Keamari, Karachi",3,5,24.9777797,66.9214493,ChIJCaYIfYdrsz4RimvCVnBus0c,restaurant_images/ChIJCaYIfYdrsz4RimvCVnBus0c.jpg
ASLAM HOTEL 100,Karachi,5,2,24.9564242,66.9292833,ChIJ-9afI7trsz4Rtuk4pmtyr50,restaurant_images/ChIJ-9afI7trsz4Rtuk4pmtyr50.jpg
????? ???? ????,"XW5F+FQX, Musharraf Colony Pervez Musharraf Colony Keamari, Karachi",,,24.9585981,66.924325,ChIJyUK1KgBrsz4RfXqR1oFGc7o,restaurant_images/ChIJyUK1KgBrsz4RfXqR1oFGc7o.jpg
Pizza Fresca,"A-9 Sector 11-B zahid street, opposite Dawn Public School, 11 B, North Karachi, Karachi",4.5,4,24.9644363,66.9493849,ChIJTStPYRhrsz4RITD2tPnsoHE,restaurant_images/ChIJTStPYRhrsz4RITD2tPnsoHE.jpg
?????? ??? ??????,"XX43+7HC, Ittehad Town, Karachi",,,24.9559232,66.9538053,ChIJm6ZVegBrsz4RpmIIMkKq0a4,restaurant_images/ChIJm6ZVegBrsz4RpmIIMkKq0a4.jpg
New Quetta Chand Hotel,"men road, Hala Naka, Karachi",3.7,3,24.9556875,66.9543125,ChIJOVOHzE9rsz4RXyxUEZGwwMM,restaurant_images/ChIJOVOHzE9rsz4RXyxUEZGwwMM.jpg
KHAN Baryani And Pakwan Center,"XX43+6WW, Ittehad Town Ittehad Town, Karachi",5,5,24.9556002,66.9548209,ChIJL9nAskBrsz4Ry5_ULi-DDVA,restaurant_images/ChIJL9nAskBrsz4Ry5_ULi-DDVA.jpg
Dosti Restaurant,"XW9X+3V2, Muhammad Khan Colony, Karachi",3.7,12,24.9676434,66.9496492,ChIJsSxZrr5rsz4Rlkveyd6AzDQ,restaurant_images/ChIJsSxZrr5rsz4Rlkveyd6AzDQ.jpg
AJT Paya Chana and Burger Point,"XW3X+H5V, Sector 17 Baldia, Karachi",5,1,24.9539998,66.9479715,ChIJd2lRagBrsz4RKw7QwAdTZho,restaurant_images/ChIJd2lRagBrsz4RKw7QwAdTZho.jpg
New quetta mian sahib hotel itthad town,"XW3W+GJP, Ittehad Town Road, Sector 17 Baldia Town, Karachi",1,1,24.9538134,66.946609,ChIJZVbbMQBrsz4R0sBqqNP-yNQ,restaurant_images/ChIJZVbbMQBrsz4R0sBqqNP-yNQ.jpg
Kakar Hotel,"Itehad Town sectr 19A palat1, Newal Aorangi rod, 19A, Karachi",3,2,24.9535868,66.946111,ChIJDYRB0wBrsz4R80AeI7QYASM,restaurant_images/ChIJDYRB0wBrsz4R80AeI7QYASM.jpg
Al Madeena Biryana,"XX85+5J6, Khyber Chowk Road, Muhammad Khan Colony Ittehad Town, Karachi",5,1,24.9654176,66.9590218,ChIJlzMsPwBrsz4RJzQ85IdtOto,restaurant_images/ChIJlzMsPwBrsz4RJzQ85IdtOto.jpg
Al Madina biryani & pakwan center,"Main Chowk A. 25, Ittehad Town Dawood Goth, Karachi",2.3,3,24.9533166,66.9462775,ChIJRTDgi0Brsz4RCHionfwK1hs,restaurant_images/ChIJRTDgi0Brsz4RCHionfwK1hs.jpg
????? ?????? ??? ?????,"XX76+C3G, Muhammad Khan Colony Ittehad Town, Karachi",5,2,24.9635811,66.9601964,ChIJu95-o6hrsz4RsyWs_6OAErU,restaurant_images/ChIJu95-o6hrsz4RsyWs_6OAErU.jpg
Javed Beef Pulao Restaurant,"Mastana Chowk, Ittehad Town Ittehad Town, Karachi",4.3,150,24.9568889,66.9597945,ChIJASBS8C1rsz4RDJw5BuwqA5Q,restaurant_images/ChIJASBS8C1rsz4RDJw5BuwqA5Q.jpg
Barkat Pakwan and Bar B Q,"Awan Coach Bus Stop, Ittehad Town Ittehad Town, Karachi",3.6,13,24.9649043,66.9598058,ChIJ_1nhdQxrsz4R8P3U-SmE3uQ,restaurant_images/ChIJ_1nhdQxrsz4R8P3U-SmE3uQ.jpg
jhooly laal biryani,"Saeedullah Goth Keamari, Karachi",5,1,24.9578125,66.9411875,ChIJc639_-hrsz4R6_YAm29BhUw,restaurant_images/ChIJc639_-hrsz4R6_YAm29BhUw.jpg
Waheed chicken center,"XX86+549, Khyber Chowk Road, Muhammad Khan Colony Ittehad Town, Karachi",5,3,24.9654174,66.9603452,ChIJRaA8HgBrsz4RIIxncPwuQpo,restaurant_images/ChIJRaA8HgBrsz4RIIxncPwuQpo.jpg
KALA KING PTI 804,"KING, XX23+9G KALA, 7, Karachi",1,1,24.9509375,66.9538125,ChIJqRwrMwBrsz4Ra3OyfbAHzkE,restaurant_images/ChIJqRwrMwBrsz4Ra3OyfbAHzkE.jpg
Jamshed Burger Point,"265 Itehad Town Road, Ittehad Town, Karachi",3.5,2,24.9550462,66.9605337,ChIJ28Ki95drsz4RLbaq_taRUFk,restaurant_images/ChIJ28Ki95drsz4RLbaq_taRUFk.jpg
MZ Pakwan centre,"Eid gah mor, Karachi",5,4,24.957302,66.9618144,ChIJycoHlCprsz4R1bklzOW_s9E,restaurant_images/ChIJycoHlCprsz4R1bklzOW_s9E.jpg
Food Area,"Makki masjid street, main ittehad town road, baldia town, Karachi",5,1,24.9527101,66.9583131,ChIJdwW6FPZrsz4RCvuIINIcw2Q,restaurant_images/ChIJdwW6FPZrsz4RCvuIINIcw2Q.jpg
Lajpal Biryani,"near Jhangvee chowk, 7th, Street Block-B, near Jhangvee chowk, Ittehad Town, Karachi",4.5,22,24.9547998,66.9605675,ChIJH_dwHsNrsz4R-hOXJ6VzBS0,restaurant_images/ChIJH_dwHsNrsz4R-hOXJ6VzBS0.jpg
??? ????? ????,"XX36+H6X, Jhangvee Chowk Bus Stop, Ittehad Town Orangi Town, Karachi",3,1,24.9539951,66.9605944,ChIJucuwlFVrsz4R1OwqE5S8Vq8,restaurant_images/ChIJucuwlFVrsz4R1OwqE5S8Vq8.jpg
Sawati Sabzi Farosh,"XX95+Q9P, Ittehad Town Ittehad Town, Karachi",3.8,14,24.9694689,66.9584432,ChIJP12uIflqsz4R3C_MZFv8Yp8,restaurant_images/ChIJP12uIflqsz4R3C_MZFv8Yp8.jpg
Ahmad Biryani And Pakwan Centre,Karachi,,,24.9715625,66.9533125,ChIJr_UdGD9rsz4Rvuzy0hOVw7w,restaurant_images/ChIJr_UdGD9rsz4Rvuzy0hOVw7w.jpg
New Quetta Pakistan Hotel,"XXC3+Q43, Northern Bypass - Ittehad Town Link Road, Muhammad Khan Colony Ittehad Town, Karachi",,,24.9718889,66.9528502,ChIJ8yKvNwBrsz4RIW8jSjBNQw0,restaurant_images/ChIJ8yKvNwBrsz4RIW8jSjBNQw0.jpg
???? ?????? ????? ????? ????,"??? ??????? ??? ???? ????? ??????, Karachi",,,24.95853,66.9648906,ChIJT12GRQBrsz4RGtcJlx0lx-s,restaurant_images/ChIJT12GRQBrsz4RGtcJlx0lx-s.jpg
ARSLAN TIKKA BAR BQ,"XX58+53W, Orangi Road, Ittehad Town, Karachi",,,24.957992,66.9652119,ChIJ4YOhRABrsz4R4hGX4jn8yEc,restaurant_images/ChIJ4YOhRABrsz4R4hGX4jn8yEc.jpg
Husaini foods &resturant,"WWXV+G8X, Baldia twon guliatan mazdoor, Karachi",5,1,24.9488632,66.9433635,ChIJOUKdO15rsz4R1Vc2yEoPEy0,restaurant_images/ChIJOUKdO15rsz4R1Vc2yEoPEy0.jpg
Mr HOT Flavor,"WWXR+7RG, Naval Colony, Karachi",5,3,24.948185,66.9420693,ChIJOTCueABrsz4RNj-sl7oOHc0,restaurant_images/ChIJOTCueABrsz4RNj-sl7oOHc0.jpg
Hilal beef Pulao & Pakwan Center,"13a Nawab Colony Road, Karachi",,,24.9495395,66.962722,ChIJk7Uezwtrsz4Ro8ydCOmf9tY,restaurant_images/ChIJk7Uezwtrsz4Ro8ydCOmf9tY.jpg
Gulzar Biryani & Food Centre,"WWXR+6JM, Sector 2 Naval Colony, Karachi",5,5,24.948037,66.9414357,ChIJS7V6JQBrsz4RHS4nXo2Ixys,restaurant_images/ChIJS7V6JQBrsz4RHS4nXo2Ixys.jpg
New pak Al madena,"XX59+GQ6, Orangi Road, Orangi Town, Karachi",,,24.9587661,66.9692948,ChIJiRcBHuhrsz4RArzsTrSiCQo,restaurant_images/ChIJiRcBHuhrsz4RArzsTrSiCQo.jpg
???? ????? ????,"XX28+VP7, Qaim Khani Colony, Karachi",4.5,15,24.9521724,66.966807,ChIJv_3V0J1rsz4R7T96g-KQM_I,restaurant_images/ChIJv_3V0J1rsz4R7T96g-KQM_I.jpg
JFC Jilani Food Corner,"WWWR+JHW, Sector 3 Naval Colony, Karachi",,,24.9466247,66.9414663,ChIJ39C6VwBrsz4RR6zoxXo-jx8,restaurant_images/ChIJ39C6VwBrsz4RR6zoxXo-jx8.jpg
Bismillah Chicken Shop,"XW7M+H6C, Pervez Musharraf Colony Keamari, Karachi",,,24.9639375,66.9330156,ChIJ-VWar85rsz4RjqmN4rF5w6k,restaurant_images/ChIJ-VWar85rsz4RjqmN4rF5w6k.jpg
